,mu,sig,tau,subject,OSPAN,RAPM,SCamp
59,152.590722240883,57.029753880061996,91.17915174951759,60,-0.4525885718428284,0.956319514300743,4.438715789473683
60,177.959947569572,47.3759882887289,135.89542399328502,61,-0.4525885718428284,-1.0160894839445398,4.341991368680646
61,208.486054194718,52.5350184401579,133.33500236838498,62,-0.4525885718428284,-0.22712588464642663,5.235663474692202
62,161.95877620061898,53.947760292234605,138.920758924223,63,-0.4525885718428284,0.5618377146516864,4.487804097311136
63,22.2040299917068,6.686068579032611,309.132554222784,64,0.16972071444106082,0.956319514300743,3.533452945159105
64,150.977148217364,43.722167180246004,81.58562754558329,65,0.79203000072495,-1.0160894839445398,4.983581460674164
65,137.84381676944798,49.558567930053606,138.891127477836,66,0.16972071444106082,0.1673559150026299,3.9804555808656064
66,143.996223755181,41.806417065741,125.853244084066,67,-0.4525885718428284,-1.0160894839445398,4.8903115983842955
67,124.709588258092,33.369964221130196,154.268949989127,68,1.4143392870088394,0.1673559150026299,5.612686996547744
68,175.552696275707,54.397970498445304,142.620109179395,69,-0.4525885718428284,-1.0160894839445398,3.747115503397152
69,126.95081349959,50.9023238718489,132.291154234585,70,1.4143392870088394,-2.1995348828917094,4.4332601351351375
70,169.35443636771998,58.1484481383918,120.568713664384,71,-1.697207144410607,-0.6216076842954832,5.301306385471595
71,139.055911927648,63.7139134952184,103.62554384200001,72,0.79203000072495,2.1397649132479124,4.744226747385798
72,133.089840091707,64.0184210625701,244.09366376887797,73,0.79203000072495,-0.22712588464642663,5.91956979806848
73,162.30375885405599,57.03522485305471,132.32536698728,74,-1.697207144410607,0.5618377146516864,4.58974631268437
74,169.529112359126,45.1874431884863,175.40062491057597,75,-0.4525885718428284,1.3508013139497996,6.120418094585335
75,110.74266622982799,48.8885593560901,185.250044622958,76,-1.697207144410607,0.1673559150026299,4.457219286657865
76,139.203347567623,45.525154990286,110.27870614857099,77,0.16972071444106082,-1.0160894839445398,4.307104598281963
77,180.12462032581402,52.8249766839681,108.16696272550399,78,1.4143392870088394,0.5618377146516864,5.350782312925171
78,150.734292969117,44.7182585934565,80.42522277457171,79,0.79203000072495,0.956319514300743,4.335428429915796
79,167.17100079511602,56.0519507951972,125.22377419237199,80,-0.4525885718428284,-0.22712588464642663,3.468063218390811
80,192.004568603723,74.08664829838621,131.350464836891,81,-0.4525885718428284,-0.22712588464642663,3.9769565217391256
81,189.55880977303298,39.8071924449038,101.12669873177299,82,-0.4525885718428284,0.1673559150026299,3.1019617762788094
82,157.757657654417,45.844326635829,187.688617417453,83,0.16972071444106082,-1.0160894839445398,4.205481171548121
83,164.270514951386,43.477799543701295,112.803284451922,84,0.79203000072495,2.1397649132479124,4.413106017191978
84,113.01978462238002,54.866880792027295,151.07884447344102,85,-1.697207144410607,-1.4105712835935962,3.8383364839319514
85,151.550033095733,44.0548288767915,199.188766615535,87,0.16972071444106082,0.5618377146516864,4.205698610095106
86,157.591004763916,45.7769106565767,108.354187938382,88,-0.4525885718428284,-1.4105712835935962,3.7401831896551765
87,140.260185374767,57.52534792458489,221.43784751817998,89,0.79203000072495,0.1673559150026299,3.74406156156157
88,142.434000759739,49.140161963569795,106.72321704487,90,0.16972071444106082,-1.4105712835935962,5.26761105092091
89,149.00960832553002,37.469356037603895,109.81741431545099,91,-1.697207144410607,0.1673559150026299,2.942590543259551
90,150.623633871462,58.258961836234704,120.03532524154899,92,0.16972071444106082,1.3508013139497996,5.04423636363636
91,91.3759607098331,55.428502477273,234.192404157761,93,0.79203000072495,-1.0160894839445398,3.134889112903226
92,132.784286280037,50.9095656726283,221.759741375498,94,0.79203000072495,-1.4105712835935962,4.82921339563863
93,176.47322319990798,49.247526451079395,151.538188602643,95,0.79203000072495,0.1673559150026299,5.746589861751144
94,152.905815190857,60.4109091990192,101.30859260542499,96,0.16972071444106082,0.5618377146516864,5.150690909090906
95,183.831831068473,43.076476735522,121.5769779266,97,1.4143392870088394,0.1673559150026299,5.36644336175396
96,161.215233659314,46.695756348733994,186.66957191737998,98,-0.4525885718428284,0.5618377146516864,6.091878100637848
97,182.171997556187,40.3220593974079,149.882740794686,99,-1.697207144410607,1.745283113598856,4.659800000000001
98,184.170706181062,57.02356805030829,99.62968654890291,100,-0.4525885718428284,-0.6216076842954832,4.602256690997559
