,MU_Partial,OSPAN_Partial,RAPM
0,-0.08152390210127108,-0.32295336837821126,1.3420091496576434
1,0.9559065867414477,0.9183986413255372,-0.6209296065580149
2,1.1306910712747311,0.36332253942548653,0.9494213984145116
3,0.46538238821255323,1.1202444965619192,-0.22834185531488307
4,0.8995244949565181,1.009229276181909,1.7345969009007751
5,0.42027671478460843,1.009229276181909,-1.406105109044278
6,-1.3726738039761772,1.009229276181909,-1.0135173578011465
7,-0.7637472126989288,0.8679371775164416,0.9494213984145116
8,2.117377677511013,1.291813473512844,0.9494213984145116
9,0.048154909004068644,-1.0495984472291855,0.5568336471713803
10,1.1983495814166487,-1.402828693892854,-1.406105109044278
11,0.696548964530767,0.24221502628365732,0.5568336471713803
12,-1.2429949928708373,0.04036917104727528,0.9494213984145116
13,-1.180974691907414,-0.22203044076002024,-1.7986928602874097
14,-0.9103406513397478,1.009229276181909,-1.0135173578011465
15,-0.1999262948496251,-0.393599417710945,-0.6209296065580149
16,0.3582564138211852,0.9587678123728146,0.5568336471713803
17,0.160919092573929,1.1202444965619192,0.9494213984145116
18,1.0292033060618568,-0.7165527860891562,0.16424589592824848
19,0.12145162832447724,1.291813473512844,-1.406105109044278
20,1.3505812292359602,-0.08073834209455169,0.16424589592824848
21,-0.3859871977398959,-2.1597506510292868,-1.7986928602874097
22,0.8431424031715873,-1.917535624745627,0.9494213984145116
23,-2.2973401092490358,-0.8982140558019001,-0.6209296065580149
24,-0.5213042180237284,-0.12110751314182922,0.5568336471713803
25,-1.1358690184794695,0.04036917104727528,0.16424589592824848
26,-0.4705603354172912,0.16147668418910563,-0.6209296065580149
27,0.06506953653954706,0.2825841973309348,-0.22834185531488307
28,-0.2393937590990762,0.46424546704367753,1.7345969009007751
29,1.2716463007370573,0.5752606874236887,0.16424589592824848
30,-0.402901825275375,0.15138439142728652,-1.0135173578011465
31,-0.4085400344538677,0.25230731904547754,-0.6209296065580149
32,0.20602476600187314,0.7468296643746124,0.9494213984145116
33,0.20038655682337947,1.0798753255146438,0.5568336471713803
34,1.2039877905951404,1.1202444965619192,-0.6209296065580149
35,-1.2542714112278235,0.1412920986654663,0.5568336471713803
36,-0.6002391465226312,-0.010092292761819102,0.5568336471713803
37,0.6232522452103577,0.9183986413255372,2.1271846521439066
38,-0.5664098914516732,-0.3431379539018495,-0.22834185531488307
39,0.2003865568233801,-0.3330456611400292,0.9494213984145116
40,1.5479185504832158,0.9587678123728146,0.16424589592824848
41,-0.5100277996667424,-2.099196894458371,-0.22834185531488307
42,-0.729917957627971,0.6358144439946034,-0.6209296065580149
43,-0.8483203503763247,-0.9486755196109944,-1.406105109044278
44,-0.14918241224318793,0.5348915163764124,0.16424589592824848
45,0.5217644799974834,0.6156298584709641,0.16424589592824848
46,-1.4459705232965867,-0.4036917104727629,0.5568336471713803
