"experiment_file","experiment_path","image","key","key_time","logfile","phase","playtime","setSize","subject_nr","timestamp","waittime"
"MU.osexp","C:\Users\Public\Experiments\SM01\05-WMC\MU","ready1.png","NA","NA","C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj019.csv","pre","0","3","0","152129","NA"
"MU.osexp","C:\Users\Public\Experiments\SM01\05-WMC\MU","fixation.png","NA","NA","C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj019.csv","fix","1500","3","0","154363","NA"
"MU.osexp","C:\Users\Public\Experiments\SM01\05-WMC\MU","Tr1_study1.png","NA","NA","C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj019.csv","study","1000","3","0","155986","156988"
"MU.osexp","C:\Users\Public\Experiments\SM01\05-WMC\MU","Tr1_study2.png","NA","NA","C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj019.csv","study","1000","3","0","157333","158335"
"MU.osexp","C:\Users\Public\Experiments\SM01\05-WMC\MU","Tr1_study3.png","NA","NA","C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj019.csv","study","1000","3","0","158692","159694"
"MU.osexp","C:\Users\Public\Experiments\SM01\05-WMC\MU","Tr1_update1.png","NA","NA","C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj019.csv","update","1300","3","0","160053","161355"
"MU.osexp","C:\Users\Public\Experiments\SM01\05-WMC\MU","Tr1_update2.png","NA","NA","C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj019.csv","update","1300","3","0","161738","163040"
"MU.osexp","C:\Users\Public\Experiments\SM01\05-WMC\MU","Tr1_update3.png","NA","NA","C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj019.csv","update","1300","3","0","163391","164693"
"MU.osexp","C:\Users\Public\Experiments\SM01\05-WMC\MU","Tr1_test1.png","3","181341","C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj019.csv","test","0","3","0","165074","181342"
"MU.osexp","C:\Users\Public\Experiments\SM01\05-WMC\MU","Tr1_test2.png","7","195550","C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj019.csv","test","0","3","0","182444","195551"
"MU.osexp","C:\Users\Public\Experiments\SM01\05-WMC\MU","Tr1_test3.png","2","206510","C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj019.csv","test","0","3","0","196660","206511"
"MU.osexp","C:\Users\Public\Experiments\SM01\05-WMC\MU","wait.png","2","206510","C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj019.csv","wait","5000","3","0","207604","206511"
"MU.osexp","C:\Users\Public\Experiments\SM01\05-WMC\MU","fixation.png","2","206510","C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj019.csv","fix","1500","3","0","212711","206511"
"MU.osexp","C:\Users\Public\Experiments\SM01\05-WMC\MU","Tr2_study1.png","2","206510","C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj019.csv","study","1000","3","0","214421","215423"
"MU.osexp","C:\Users\Public\Experiments\SM01\05-WMC\MU","Tr2_study2.png","2","206510","C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj019.csv","study","1000","3","0","215767","216769"
"MU.osexp","C:\Users\Public\Experiments\SM01\05-WMC\MU","Tr2_study3.png","2","206510","C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj019.csv","study","1000","3","0","217149","218151"
"MU.osexp","C:\Users\Public\Experiments\SM01\05-WMC\MU","Tr2_update1.png","2","206510","C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj019.csv","update","1300","3","0","218504","219806"
"MU.osexp","C:\Users\Public\Experiments\SM01\05-WMC\MU","Tr2_update2.png","2","206510","C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj019.csv","update","1300","3","0","220165","221467"
"MU.osexp","C:\Users\Public\Experiments\SM01\05-WMC\MU","Tr2_update3.png","2","206510","C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj019.csv","update","1300","3","0","221825","223127"
"MU.osexp","C:\Users\Public\Experiments\SM01\05-WMC\MU","Tr2_test1.png","4","224838","C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj019.csv","test","0","3","0","223510","224839"
"MU.osexp","C:\Users\Public\Experiments\SM01\05-WMC\MU","Tr2_test2.png","6","227254","C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj019.csv","test","0","3","0","225966","227255"
"MU.osexp","C:\Users\Public\Experiments\SM01\05-WMC\MU","Tr2_test3.png","1","229070","C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj019.csv","test","0","3","0","228384","229071"
"MU.osexp","C:\Users\Public\Experiments\SM01\05-WMC\MU","ready2.png","1","229070","C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj019.csv","pre","0","3","0","247391","229071"
"MU.osexp","C:\Users\Public\Experiments\SM01\05-WMC\MU","fixation.png","1","229070","C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj019.csv","fix","1500","3","0","250216","229071"
"MU.osexp","C:\Users\Public\Experiments\SM01\05-WMC\MU","Tr3_study1.png","1","229070","C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj019.csv","study","1000","3","0","251836","252838"
"MU.osexp","C:\Users\Public\Experiments\SM01\05-WMC\MU","Tr3_study2.png","1","229070","C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj019.csv","study","1000","3","0","253213","254215"
"MU.osexp","C:\Users\Public\Experiments\SM01\05-WMC\MU","Tr3_study3.png","1","229070","C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj019.csv","study","1000","3","0","254564","255565"
"MU.osexp","C:\Users\Public\Experiments\SM01\05-WMC\MU","Tr3_update1.png","1","229070","C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj019.csv","update","1300","3","0","255912","257214"
"MU.osexp","C:\Users\Public\Experiments\SM01\05-WMC\MU","Tr3_update2.png","1","229070","C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj019.csv","update","1300","3","0","257581","258883"
"MU.osexp","C:\Users\Public\Experiments\SM01\05-WMC\MU","Tr3_update3.png","1","229070","C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj019.csv","update","1300","3","0","259247","260549"
"MU.osexp","C:\Users\Public\Experiments\SM01\05-WMC\MU","Tr3_test1.png","9","264382","C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj019.csv","test","0","3","0","260921","264383"
"MU.osexp","C:\Users\Public\Experiments\SM01\05-WMC\MU","Tr3_test2.png","7","266382","C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj019.csv","test","0","3","0","265479","266382"
