"experiment_file","experiment_path","image","key","key_time","logfile","phase","playtime","setSize","subject_nr","timestamp","waittime"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","ready1.png","NA","NA","C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj014.csv","pre","0","3","14","113181","NA"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","fixation.png","NA","NA","C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj014.csv","fix","1500","3","14","115414","NA"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","Tr1_study1.png","NA","NA","C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj014.csv","study","1000","3","14","117014","118016"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","Tr1_study2.png","NA","NA","C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj014.csv","study","1000","3","14","118361","119363"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","Tr1_study3.png","NA","NA","C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj014.csv","study","1000","3","14","119753","120755"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","Tr1_update1.png","NA","NA","C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj014.csv","update","1300","3","14","121102","122404"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","Tr1_update2.png","NA","NA","C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj014.csv","update","1300","3","14","122775","124077"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","Tr1_update3.png","NA","NA","C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj014.csv","update","1300","3","14","124436","125738"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","Tr1_test1.png","1","128888","C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj014.csv","test","0","3","14","126103","128889"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","Tr1_test2.png","6","132521","C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj014.csv","test","0","3","14","129989","132522"
