"experiment_file","experiment_path","image","key","key_time","logfile","phase","playtime","setSize","subject_nr","timestamp","waittime"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","ready1.png","NA","NA","C:/Users/Public/Experiments/IDs/05-WMC/MU/MUsbj096.csv","pre","0","3","96","39206","NA"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","fixation.png","NA","NA","C:/Users/Public/Experiments/IDs/05-WMC/MU/MUsbj096.csv","fix","1500","3","96","40319","NA"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","Tr1_study1.png","NA","NA","C:/Users/Public/Experiments/IDs/05-WMC/MU/MUsbj096.csv","study","1000","3","96","41937","42938"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","Tr1_study2.png","NA","NA","C:/Users/Public/Experiments/IDs/05-WMC/MU/MUsbj096.csv","study","1000","3","96","43280","44282"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","Tr1_study3.png","NA","NA","C:/Users/Public/Experiments/IDs/05-WMC/MU/MUsbj096.csv","study","1000","3","96","44627","45627"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","Tr1_update1.png","NA","NA","C:/Users/Public/Experiments/IDs/05-WMC/MU/MUsbj096.csv","update","1300","3","96","45979","47281"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","Tr1_update2.png","NA","NA","C:/Users/Public/Experiments/IDs/05-WMC/MU/MUsbj096.csv","update","1300","3","96","47643","48945"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","Tr1_update3.png","NA","NA","C:/Users/Public/Experiments/IDs/05-WMC/MU/MUsbj096.csv","update","1300","3","96","49288","50590"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","Tr1_test1.png","6","59699","C:/Users/Public/Experiments/IDs/05-WMC/MU/MUsbj096.csv","test","0","3","96","50961","59700"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","Tr1_test2.png","3","64035","C:/Users/Public/Experiments/IDs/05-WMC/MU/MUsbj096.csv","test","0","3","96","60802","64036"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","Tr1_test3.png","2","67755","C:/Users/Public/Experiments/IDs/05-WMC/MU/MUsbj096.csv","test","0","3","96","65162","67756"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","wait.png","2","67755","C:/Users/Public/Experiments/IDs/05-WMC/MU/MUsbj096.csv","wait","5000","3","96","68849","67756"
