experiment_file,experiment_path,image,key,key_time,logfile,phase,playtime,setSize,subject_nr,timestamp,waittime
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,ready1.png,NA,NA,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj024.csv,pre,0,3,24,134421,NA
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,fixation.png,NA,NA,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj024.csv,fix,1500,3,24,136982,NA
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr1_study1.png,NA,NA,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj024.csv,study,1000,3,24,138604,139606
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr1_study2.png,NA,NA,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj024.csv,study,1000,3,24,139981,140983
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr1_study3.png,NA,NA,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj024.csv,study,1000,3,24,141352,142354
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr1_update1.png,NA,NA,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj024.csv,update,1300,3,24,142706,144008
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr1_update2.png,NA,NA,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj024.csv,update,1300,3,24,144365,145667
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr1_update3.png,NA,NA,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj024.csv,update,1300,3,24,146038,147340
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr1_test1.png,9,193814,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj024.csv,test,0,3,24,147784,193815
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr1_test2.png,3,207118,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj024.csv,test,0,3,24,194934,207119
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr1_test3.png,4,209462,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj024.csv,test,0,3,24,208242,209463
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,wait.png,4,209462,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj024.csv,wait,5000,3,24,210598,209463
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,fixation.png,4,209462,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj024.csv,fix,1500,3,24,215697,209463
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr2_study1.png,4,209462,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj024.csv,study,1000,3,24,217319,218321
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr2_study2.png,4,209462,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj024.csv,study,1000,3,24,218697,219699
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr2_study3.png,4,209462,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj024.csv,study,1000,3,24,220061,221063
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr2_update1.png,4,209462,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj024.csv,update,1300,3,24,221406,222708
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr2_update2.png,4,209462,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj024.csv,update,1300,3,24,223073,224375
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr2_update3.png,4,209462,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj024.csv,update,1300,3,24,224721,226023
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr2_test1.png,5,232901,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj024.csv,test,0,3,24,226379,232902
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr2_test2.png,1,241750,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj024.csv,test,0,3,24,234008,241751
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr2_test3.png,2,245502,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj024.csv,test,0,3,24,242886,245503
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,ready2.png,2,245502,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj024.csv,pre,0,3,24,259400,245503
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,fixation.png,2,245502,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj024.csv,fix,1500,3,24,265278,245503
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr3_study1.png,2,245502,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj024.csv,study,1000,3,24,266858,267858
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr3_study2.png,2,245502,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj024.csv,study,1000,3,24,268205,269206
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr3_study3.png,2,245502,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj024.csv,study,1000,3,24,269541,270542
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr3_update1.png,2,245502,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj024.csv,update,1300,3,24,270992,272292
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr3_update2.png,2,245502,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj024.csv,update,1300,3,24,272656,273957
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr3_update3.png,2,245502,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj024.csv,update,1300,3,24,274294,275594
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr3_test1.png,5,283702,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj024.csv,test,0,3,24,275914,283702
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr3_test2.png,4,286861,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj024.csv,test,0,3,24,284839,286862
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr3_test3.png,8,289317,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj024.csv,test,0,3,24,288030,289318
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,wait.png,8,289317,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj024.csv,wait,5000,4,24,290412,289318
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,fixation.png,8,289317,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj024.csv,fix,1500,4,24,295517,289318
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr4_study1.png,8,289317,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj024.csv,study,1000,4,24,297154,298156
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr4_study2.png,8,289317,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj024.csv,study,1000,4,24,298505,299507
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr4_study3.png,8,289317,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj024.csv,study,1000,4,24,299879,300881
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr4_study4.png,8,289317,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj024.csv,study,1000,4,24,301253,302255
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr4_update1.png,8,289317,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj024.csv,update,1300,4,24,302609,303911
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr4_update2.png,8,289317,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj024.csv,update,1300,4,24,304239,305541
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr4_update3.png,8,289317,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj024.csv,update,1300,4,24,305910,307212
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr4_update4.png,8,289317,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj024.csv,update,1300,4,24,307591,308893
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr4_test1.png,1,314398,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj024.csv,test,0,4,24,309269,314399
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr4_test2.png,3,316182,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj024.csv,test,0,4,24,315513,316183
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr4_test3.png,4,318102,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj024.csv,test,0,4,24,317308,318103
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr4_test4.png,9,319822,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj024.csv,test,0,4,24,319200,319823
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,wait.png,9,319822,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj024.csv,wait,5000,3,24,320947,319823
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,fixation.png,9,319822,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj024.csv,fix,1500,3,24,326050,319823
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr5_study1.png,9,319822,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj024.csv,study,1000,3,24,327669,328672
