experiment_file,experiment_path,image,key,key_time,logfile,phase,playtime,setSize,subject_nr,timestamp,waittime
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,ready1.png,NA,NA,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj048.csv,pre,0,3,48,108054,NA
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,fixation.png,NA,NA,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj048.csv,fix,1500,3,48,110446,NA
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr1_study1.png,NA,NA,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj048.csv,study,1000,3,48,112059,113061
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr1_study2.png,NA,NA,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj048.csv,study,1000,3,48,113438,114440
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr1_study3.png,NA,NA,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj048.csv,study,1000,3,48,114795,115797
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr1_update1.png,NA,NA,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj048.csv,update,1300,3,48,116180,117482
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr1_update2.png,NA,NA,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj048.csv,update,1300,3,48,117850,119152
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr1_update3.png,NA,NA,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj048.csv,update,1300,3,48,119526,120828
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr1_test1.png,9,122947,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj048.csv,test,0,3,48,121189,122948
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr1_test2.png,5,127339,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj048.csv,test,0,3,48,124043,127340
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr1_test3.png,3,129595,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj048.csv,test,0,3,48,128460,129596
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,wait.png,3,129595,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj048.csv,wait,5000,3,48,130707,129596
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,fixation.png,3,129595,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj048.csv,fix,1500,3,48,135824,129596
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr2_study1.png,3,129595,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj048.csv,study,1000,3,48,137415,138417
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr2_study2.png,3,129595,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj048.csv,study,1000,3,48,138779,139782
