experiment_file,experiment_path,image,key,key_time,logfile,phase,playtime,setSize,subject_nr,timestamp,waittime
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,ready1.png,NA,NA,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj045.csv,pre,0,3,45,122690,NA
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,fixation.png,NA,NA,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj045.csv,fix,1500,3,45,124682,NA
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr1_study1.png,NA,NA,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj045.csv,study,1000,3,45,126301,127303
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr1_study2.png,NA,NA,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj045.csv,study,1000,3,45,127681,128683
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr1_study3.png,NA,NA,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj045.csv,study,1000,3,45,129053,130055
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr1_update1.png,NA,NA,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj045.csv,update,1300,3,45,130411,131713
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr1_update2.png,NA,NA,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj045.csv,update,1300,3,45,132061,133363
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr1_update3.png,NA,NA,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj045.csv,update,1300,3,45,133715,135017
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr1_test1.png,4,140615,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj045.csv,test,0,3,45,135395,140616
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr1_test2.png,3,147447,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj045.csv,test,0,3,45,141721,147447
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr1_test3.png,8,150743,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj045.csv,test,0,3,45,148562,150744
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,wait.png,8,150743,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj045.csv,wait,5000,3,45,151874,150744
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,fixation.png,8,150743,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj045.csv,fix,1500,3,45,156966,150744
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr2_study1.png,8,150743,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj045.csv,study,1000,3,45,158595,159597
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr2_study2.png,8,150743,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj045.csv,study,1000,3,45,159962,160964
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr2_study3.png,8,150743,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj045.csv,study,1000,3,45,161339,162341
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr2_update1.png,8,150743,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj045.csv,update,1300,3,45,162680,163982
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr2_update2.png,8,150743,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj045.csv,update,1300,3,45,164352,165654
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr2_update3.png,8,150743,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj045.csv,update,1300,3,45,165998,167300
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr2_test1.png,6,171343,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj045.csv,test,0,3,45,167657,171344
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr2_test2.png,6,177063,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj045.csv,test,0,3,45,172447,177064
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr2_test3.png,2,179359,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj045.csv,test,0,3,45,178171,179360
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,ready2.png,2,179359,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj045.csv,pre,0,3,45,187577,179360
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,fixation.png,2,179359,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj045.csv,fix,1500,3,45,192113,179360
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr3_study1.png,2,179359,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj045.csv,study,1000,3,45,193712,194714
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr3_study2.png,2,179359,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj045.csv,study,1000,3,45,195089,196091
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr3_study3.png,2,179359,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj045.csv,study,1000,3,45,196432,197434
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr3_update1.png,2,179359,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj045.csv,update,1300,3,45,197802,199104
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr3_update2.png,2,179359,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj045.csv,update,1300,3,45,199560,200862
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr3_update3.png,2,179359,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj045.csv,update,1300,3,45,201212,202514
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr3_test1.png,9,206127,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj045.csv,test,0,3,45,202868,206128
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr3_test2.png,7,212031,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj045.csv,test,0,3,45,207227,212032
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr3_test3.png,4,213415,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj045.csv,test,0,3,45,213142,213416
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,wait.png,4,213415,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj045.csv,wait,5000,4,45,214550,213416
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,fixation.png,4,213415,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj045.csv,fix,1500,4,45,219771,213416
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr4_study1.png,4,213415,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj045.csv,study,1000,4,45,221395,222397
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr4_study2.png,4,213415,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj045.csv,study,1000,4,45,222762,223764
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr4_study3.png,4,213415,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj045.csv,study,1000,4,45,224124,225126
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr4_study4.png,4,213415,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj045.csv,study,1000,4,45,225504,226506
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr4_update1.png,4,213415,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj045.csv,update,1300,4,45,226863,228165
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr4_update2.png,4,213415,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj045.csv,update,1300,4,45,228513,229815
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr4_update3.png,4,213415,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj045.csv,update,1300,4,45,230172,231474
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr4_update4.png,4,213415,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj045.csv,update,1300,4,45,231856,233158
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr4_test1.png,7,235807,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj045.csv,test,0,4,45,233522,235807
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr4_test2.png,6,237782,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj045.csv,test,0,4,45,236911,237783
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr4_test3.png,2,242879,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj045.csv,test,0,4,45,238893,242880
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr4_test4.png,1,245639,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj045.csv,test,0,4,45,243993,245640
