experiment_file,experiment_path,image,key,key_time,logfile,phase,playtime,setSize,subject_nr,timestamp,waittime
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,ready1.png,NA,NA,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,pre,0,3,27,127875,NA
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,fixation.png,NA,NA,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,fix,1500,3,27,130449,NA
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr1_study1.png,NA,NA,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,study,1000,3,27,132064,133066
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr1_study2.png,NA,NA,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,study,1000,3,27,133436,134438
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr1_study3.png,NA,NA,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,study,1000,3,27,134806,135808
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr1_update1.png,NA,NA,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,update,1300,3,27,136152,137454
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr1_update2.png,NA,NA,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,update,1300,3,27,137801,139103
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr1_update3.png,NA,NA,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,update,1300,3,27,139449,140751
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr1_test1.png,1,149247,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,test,0,3,27,141116,149248
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr1_test2.png,7,154944,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,test,0,3,27,150365,154945
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr1_test3.png,2,156864,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,test,0,3,27,156058,156865
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,wait.png,2,156864,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,wait,5000,3,27,157984,156865
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,fixation.png,2,156864,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,fix,1500,3,27,163071,156865
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr2_study1.png,2,156864,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,study,1000,3,27,164684,165686
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr2_study2.png,2,156864,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,study,1000,3,27,166049,167051
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr2_study3.png,2,156864,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,study,1000,3,27,167409,168411
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr2_update1.png,2,156864,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,update,1300,3,27,168750,170052
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr2_update2.png,2,156864,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,update,1300,3,27,170481,171783
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr2_update3.png,2,156864,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,update,1300,3,27,172136,173438
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr2_test1.png,4,175280,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,test,0,3,27,173794,175281
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr2_test2.png,5,177080,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,test,0,3,27,176365,177081
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr2_test3.png,1,180080,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,test,0,3,27,178194,180081
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,ready2.png,1,180080,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,pre,0,3,27,185153,180081
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,fixation.png,1,180080,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,fix,1500,3,27,186731,180081
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr3_study1.png,1,180080,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,study,1000,3,27,188345,189347
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr3_study2.png,1,180080,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,study,1000,3,27,189777,190779
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr3_study3.png,1,180080,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,study,1000,3,27,191239,192241
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr3_update1.png,1,180080,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,update,1300,3,27,192636,193938
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr3_update2.png,1,180080,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,update,1300,3,27,194285,195587
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr3_update3.png,1,180080,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,update,1300,3,27,195934,197236
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr3_test1.png,9,199568,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,test,0,3,27,197598,199569
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr3_test2.png,1,202960,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,test,0,3,27,200677,202961
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr3_test3.png,7,204552,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,test,0,3,27,204056,204553
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,wait.png,7,204552,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,wait,5000,4,27,205659,204553
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,fixation.png,7,204552,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,fix,1500,4,27,210760,204553
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr4_study1.png,7,204552,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,study,1000,4,27,212376,213378
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr4_study2.png,7,204552,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,study,1000,4,27,213731,214733
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr4_study3.png,7,204552,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,study,1000,4,27,215079,216081
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr4_study4.png,7,204552,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,study,1000,4,27,216430,217432
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr4_update1.png,7,204552,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,update,1300,4,27,217802,219104
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr4_update2.png,7,204552,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,update,1300,4,27,219445,220747
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr4_update3.png,7,204552,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,update,1300,4,27,221107,222409
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr4_update4.png,7,204552,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,update,1300,4,27,222753,224055
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr4_test1.png,3,226888,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,test,0,4,27,224408,226889
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr4_test2.png,4,230768,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,test,0,4,27,227983,230769
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr4_test3.png,1,233480,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,test,0,4,27,231871,233481
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr4_test4.png,5,235400,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,test,0,4,27,234654,235401
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,wait.png,5,235400,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,wait,5000,3,27,236498,235401
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,fixation.png,5,235400,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,fix,1500,3,27,241592,235401
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr5_study1.png,5,235400,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,study,1000,3,27,243214,244216
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr5_study2.png,5,235400,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,study,1000,3,27,244561,245563
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr5_study3.png,5,235400,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,study,1000,3,27,245915,246917
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr5_update1.png,5,235400,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,update,1300,3,27,247263,248565
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr5_update2.png,5,235400,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,update,1300,3,27,249019,250321
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr5_update3.png,5,235400,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,update,1300,3,27,250688,251990
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr5_update4.png,5,235400,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,update,1300,3,27,252363,253665
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr5_update5.png,5,235400,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,update,1300,3,27,254013,255316
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr5_update6.png,5,235400,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,update,1300,3,27,255681,256983
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr5_test1.png,2,259144,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,test,0,3,27,257330,259145
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr5_test2.png,8,263048,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,test,0,3,27,260222,263049
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr5_test3.png,1,265672,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,test,0,3,27,264162,265673
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,wait.png,1,265672,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,wait,5000,4,27,266769,265673
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,fixation.png,1,265672,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,fix,1500,4,27,271869,265673
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr6_study1.png,1,265672,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,study,1000,4,27,273485,274487
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr6_study2.png,1,265672,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,study,1000,4,27,274834,275836
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr6_study3.png,1,265672,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,study,1000,4,27,276225,277227
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr6_study4.png,1,265672,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj027.csv,study,1000,4,27,277562,278564
