experiment_file,experiment_path,image,key,key_time,logfile,phase,playtime,setSize,subject_nr,timestamp,waittime
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,ready1.png,NA,NA,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,pre,0,3,51,103637,NA
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,fixation.png,NA,NA,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,fix,1500,3,51,107011,NA
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr1_study1.png,NA,NA,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,study,1000,3,51,108696,109696
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr1_study2.png,NA,NA,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,study,1000,3,51,110029,111029
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr1_study3.png,NA,NA,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,study,1000,3,51,111354,112354
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr1_update1.png,NA,NA,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,update,1300,3,51,112688,113988
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr1_update2.png,NA,NA,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,update,1300,3,51,114304,115604
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr1_update3.png,NA,NA,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,update,1300,3,51,115946,117246
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr1_test1.png,9,123995,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,test,0,3,51,117571,123996
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr1_test2.png,8,127539,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,test,0,3,51,125072,127540
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr1_test3.png,2,131195,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,test,0,3,51,128606,131196
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,wait.png,2,131195,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,wait,5000,3,51,132272,131196
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,fixation.png,2,131195,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,fix,1500,3,51,137347,131196
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr2_study1.png,2,131195,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,study,1000,3,51,138922,139922
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr2_study2.png,2,131195,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,study,1000,3,51,140258,141258
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr2_study3.png,2,131195,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,study,1000,3,51,141591,142591
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr2_update1.png,2,131195,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,update,1300,3,51,142933,144233
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr2_update2.png,2,131195,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,update,1300,3,51,144599,145899
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr2_update3.png,2,131195,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,update,1300,3,51,146224,147524
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr2_test1.png,4,149499,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,test,0,3,51,147848,149500
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr2_test2.png,6,152691,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,test,0,3,51,150582,152692
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr2_test3.png,1,155075,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,test,0,3,51,153782,155076
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,ready2.png,1,155075,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,pre,0,3,51,165597,155076
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,fixation.png,1,155075,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,fix,1500,3,51,168729,155076
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr3_study1.png,1,155075,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,study,1000,3,51,170309,171309
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr3_study2.png,1,155075,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,study,1000,3,51,171643,172643
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr3_study3.png,1,155075,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,study,1000,3,51,172959,173959
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr3_update1.png,1,155075,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,update,1300,3,51,174296,175596
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr3_update2.png,1,155075,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,update,1300,3,51,175940,177240
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr3_update3.png,1,155075,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,update,1300,3,51,177573,178873
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr3_test1.png,9,182155,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,test,0,3,51,179206,182156
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr3_test2.png,7,184907,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,test,0,3,51,183281,184908
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr3_test3.png,7,186731,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,test,0,3,51,185986,186732
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,wait.png,7,186731,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,wait,5000,4,51,187807,186732
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,fixation.png,7,186731,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,fix,1500,4,51,192882,186732
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr4_study1.png,7,186731,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,study,1000,4,51,194458,195458
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr4_study2.png,7,186731,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,study,1000,4,51,195800,196800
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr4_study3.png,7,186731,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,study,1000,4,51,197126,198126
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr4_study4.png,7,186731,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,study,1000,4,51,198462,199462
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr4_update1.png,7,186731,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,update,1300,4,51,199795,201095
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr4_update2.png,7,186731,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,update,1300,4,51,201438,202738
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr4_update3.png,7,186731,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,update,1300,4,51,203071,204371
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr4_update4.png,7,186731,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,update,1300,4,51,204704,206004
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr4_test1.png,3,208819,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,test,0,4,51,206337,208820
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr4_test2.png,9,211060,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,test,0,4,51,209897,211061
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr4_test3.png,1,213947,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,test,0,4,51,212121,213948
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr4_test4.png,7,215995,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,test,0,4,51,215030,215996
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,wait.png,7,215995,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,wait,5000,3,51,217062,215996
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,fixation.png,7,215995,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,fix,1500,3,51,222138,215996
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr5_study1.png,7,215995,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,study,1000,3,51,223714,224714
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr5_study2.png,7,215995,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,study,1000,3,51,225030,226031
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr5_study3.png,7,215995,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,study,1000,3,51,226480,227480
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr5_update1.png,7,215995,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,update,1300,3,51,227935,229235
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr5_update2.png,7,215995,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,update,1300,3,51,229564,230864
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr5_update3.png,7,215995,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,update,1300,3,51,231172,232472
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr5_update4.png,7,215995,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,update,1300,3,51,232798,234098
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr5_update5.png,7,215995,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,update,1300,3,51,234439,235739
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr5_update6.png,7,215995,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,update,1300,3,51,236047,237347
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr5_test1.png,4,240211,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,test,0,3,51,237673,240212
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr5_test2.png,9,245292,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,test,0,3,51,241289,245293
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,Tr5_test3.png,3,247556,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,test,0,3,51,246357,247556
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,wait.png,3,247556,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,wait,5000,4,51,248627,247556
MU.osexp,C:\Users\Public\Experiments\IDs\05-WMC\MU,fixation.png,3,247556,C:/Users/Public/Experiments/IDs/05-WMC/MU/MU_SM01_results/MUsbj051.csv,fix,1500,4,51,253707,247556
