"experiment_file","experiment_path","image","key","key_time","logfile","phase","playtime","setSize","subject_nr","timestamp","waittime"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","ready1.png","NA","NA","C:/Users/Public/Experiments/IDs/05-WMC/MU/MUsbj099.csv","pre","0","3","99","82335","NA"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","fixation.png","NA","NA","C:/Users/Public/Experiments/IDs/05-WMC/MU/MUsbj099.csv","fix","1500","3","99","83444","NA"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","Tr1_study1.png","NA","NA","C:/Users/Public/Experiments/IDs/05-WMC/MU/MUsbj099.csv","study","1000","3","99","85065","86067"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","Tr1_study2.png","NA","NA","C:/Users/Public/Experiments/IDs/05-WMC/MU/MUsbj099.csv","study","1000","3","99","86422","87424"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","Tr1_study3.png","NA","NA","C:/Users/Public/Experiments/IDs/05-WMC/MU/MUsbj099.csv","study","1000","3","99","87792","88794"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","Tr1_update1.png","NA","NA","C:/Users/Public/Experiments/IDs/05-WMC/MU/MUsbj099.csv","update","1300","3","99","89130","90432"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","Tr1_update2.png","NA","NA","C:/Users/Public/Experiments/IDs/05-WMC/MU/MUsbj099.csv","update","1300","3","99","90821","92123"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","Tr1_update3.png","NA","NA","C:/Users/Public/Experiments/IDs/05-WMC/MU/MUsbj099.csv","update","1300","3","99","92467","93769"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","Tr1_test1.png","9","98134","C:/Users/Public/Experiments/IDs/05-WMC/MU/MUsbj099.csv","test","0","3","99","94139","98134"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","Tr1_test2.png","5","100845","C:/Users/Public/Experiments/IDs/05-WMC/MU/MUsbj099.csv","test","0","3","99","99221","100846"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","Tr1_test3.png","7","103317","C:/Users/Public/Experiments/IDs/05-WMC/MU/MUsbj099.csv","test","0","3","99","101935","103318"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","wait.png","7","103317","C:/Users/Public/Experiments/IDs/05-WMC/MU/MUsbj099.csv","wait","5000","3","99","104397","103318"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","fixation.png","7","103317","C:/Users/Public/Experiments/IDs/05-WMC/MU/MUsbj099.csv","fix","1500","3","99","109620","103318"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","Tr2_study1.png","7","103317","C:/Users/Public/Experiments/IDs/05-WMC/MU/MUsbj099.csv","study","1000","3","99","111231","112232"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","Tr2_study2.png","7","103317","C:/Users/Public/Experiments/IDs/05-WMC/MU/MUsbj099.csv","study","1000","3","99","112569","113571"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","Tr2_study3.png","7","103317","C:/Users/Public/Experiments/IDs/05-WMC/MU/MUsbj099.csv","study","1000","3","99","113939","114939"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","Tr2_update1.png","7","103317","C:/Users/Public/Experiments/IDs/05-WMC/MU/MUsbj099.csv","update","1300","3","99","115273","116573"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","Tr2_update2.png","7","103317","C:/Users/Public/Experiments/IDs/05-WMC/MU/MUsbj099.csv","update","1300","3","99","116916","118217"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","Tr2_update3.png","7","103317","C:/Users/Public/Experiments/IDs/05-WMC/MU/MUsbj099.csv","update","1300","3","99","118531","119831"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","Tr2_test1.png","4","121797","C:/Users/Public/Experiments/IDs/05-WMC/MU/MUsbj099.csv","test","0","3","99","120156","121798"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","Tr2_test2.png","6","123709","C:/Users/Public/Experiments/IDs/05-WMC/MU/MUsbj099.csv","test","0","3","99","122877","123710"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","Tr2_test3.png","1","127181","C:/Users/Public/Experiments/IDs/05-WMC/MU/MUsbj099.csv","test","0","3","99","124782","127182"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","ready2.png","1","127181","C:/Users/Public/Experiments/IDs/05-WMC/MU/MUsbj099.csv","pre","0","3","99","131706","127182"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","fixation.png","1","127181","C:/Users/Public/Experiments/IDs/05-WMC/MU/MUsbj099.csv","fix","1500","3","99","133324","127182"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","Tr3_study1.png","1","127181","C:/Users/Public/Experiments/IDs/05-WMC/MU/MUsbj099.csv","study","1000","3","99","134892","135892"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","Tr3_study2.png","1","127181","C:/Users/Public/Experiments/IDs/05-WMC/MU/MUsbj099.csv","study","1000","3","99","136227","137227"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","Tr3_study3.png","1","127181","C:/Users/Public/Experiments/IDs/05-WMC/MU/MUsbj099.csv","study","1000","3","99","137550","138550"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","Tr3_update1.png","1","127181","C:/Users/Public/Experiments/IDs/05-WMC/MU/MUsbj099.csv","update","1300","3","99","138877","140177"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","Tr3_update2.png","1","127181","C:/Users/Public/Experiments/IDs/05-WMC/MU/MUsbj099.csv","update","1300","3","99","140518","141818"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","Tr3_update3.png","1","127181","C:/Users/Public/Experiments/IDs/05-WMC/MU/MUsbj099.csv","update","1300","3","99","142149","143449"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","Tr3_test1.png","9","147222","C:/Users/Public/Experiments/IDs/05-WMC/MU/MUsbj099.csv","test","0","3","99","143766","147223"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","Tr3_test2.png","7","149158","C:/Users/Public/Experiments/IDs/05-WMC/MU/MUsbj099.csv","test","0","3","99","148302","149159"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","Tr3_test3.png","7","150550","C:/Users/Public/Experiments/IDs/05-WMC/MU/MUsbj099.csv","test","0","3","99","150244","150550"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","wait.png","7","150550","C:/Users/Public/Experiments/IDs/05-WMC/MU/MUsbj099.csv","wait","5000","4","99","151619","150550"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","fixation.png","7","150550","C:/Users/Public/Experiments/IDs/05-WMC/MU/MUsbj099.csv","fix","1500","4","99","156700","150550"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","Tr4_study1.png","7","150550","C:/Users/Public/Experiments/IDs/05-WMC/MU/MUsbj099.csv","study","1000","4","99","158275","159275"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","Tr4_study2.png","7","150550","C:/Users/Public/Experiments/IDs/05-WMC/MU/MUsbj099.csv","study","1000","4","99","159602","160602"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","Tr4_study3.png","7","150550","C:/Users/Public/Experiments/IDs/05-WMC/MU/MUsbj099.csv","study","1000","4","99","160936","161936"
"MU.osexp","C:\Users\Public\Experiments\IDs\05-WMC\MU","Tr4_study4.png","7","150550","C:/Users/Public/Experiments/IDs/05-WMC/MU/MUsbj099.csv","study","1000","4","99","162268","163268"
