experiment_file,experiment_path,image,key,key_time,logfile,phase,playtime,setSize,subject_nr,timestamp,waittime
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,ready1.png,NA,NA,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj023.csv,pre,0,3,23,113571,NA
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,fixation.png,NA,NA,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj023.csv,fix,1500,3,23,118638,NA
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr1_study1.png,NA,NA,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj023.csv,study,1000,3,23,120261,121264
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr1_study2.png,NA,NA,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj023.csv,study,1000,3,23,121636,122638
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr1_study3.png,NA,NA,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj023.csv,study,1000,3,23,123027,124029
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr1_update1.png,NA,NA,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj023.csv,update,1300,3,23,124401,125703
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr1_update2.png,NA,NA,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj023.csv,update,1300,3,23,126061,127363
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr1_update3.png,NA,NA,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj023.csv,update,1300,3,23,127728,129030
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr1_test1.png,9,136880,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj023.csv,test,0,3,23,129387,136881
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr1_test2.png,8,141584,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj023.csv,test,0,3,23,137976,141585
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr1_test3.png,2,145768,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj023.csv,test,0,3,23,142683,145769
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,wait.png,2,145768,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj023.csv,wait,5000,3,23,146867,145769
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,fixation.png,2,145768,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj023.csv,fix,1500,3,23,151980,145769
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr2_study1.png,2,145768,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj023.csv,study,1000,3,23,153600,154602
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr2_study2.png,2,145768,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj023.csv,study,1000,3,23,154960,155962
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr2_study3.png,2,145768,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj023.csv,study,1000,3,23,156330,157332
MU.osexp,C:\Users\Public\Experiments\SM01\05-WMC\MU,Tr2_update1.png,2,145768,C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj023.csv,update,1300,3,23,157687,158989
