"experiment_file","experiment_path","image","key","key_time","logfile","phase","playtime","setSize","subject_nr","timestamp","waittime"
"MU.osexp","C:\Users\Public\Experiments\SM01\05-WMC\MU","ready1.png","NA","NA","C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj006.csv","pre","0","3","6","164879","NA"
"MU.osexp","C:\Users\Public\Experiments\SM01\05-WMC\MU","fixation.png","NA","NA","C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj006.csv","fix","1500","3","6","166606","NA"
"MU.osexp","C:\Users\Public\Experiments\SM01\05-WMC\MU","Tr1_study1.png","NA","NA","C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj006.csv","study","1000","3","6","168180","169180"
"MU.osexp","C:\Users\Public\Experiments\SM01\05-WMC\MU","Tr1_study2.png","NA","NA","C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj006.csv","study","1000","3","6","169504","170505"
"MU.osexp","C:\Users\Public\Experiments\SM01\05-WMC\MU","Tr1_study3.png","NA","NA","C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj006.csv","study","1000","3","6","170957","171957"
"MU.osexp","C:\Users\Public\Experiments\SM01\05-WMC\MU","Tr1_update1.png","NA","NA","C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj006.csv","update","1300","3","6","172284","173584"
"MU.osexp","C:\Users\Public\Experiments\SM01\05-WMC\MU","Tr1_update2.png","NA","NA","C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj006.csv","update","1300","3","6","173899","175200"
"MU.osexp","C:\Users\Public\Experiments\SM01\05-WMC\MU","Tr1_update3.png","NA","NA","C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj006.csv","update","1300","3","6","175525","176826"
"MU.osexp","C:\Users\Public\Experiments\SM01\05-WMC\MU","Tr1_test1.png","8","181235","C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj006.csv","test","0","3","6","177150","181237"
"MU.osexp","C:\Users\Public\Experiments\SM01\05-WMC\MU","Tr1_test2.png","8","182523","C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj006.csv","test","0","3","6","182316","182524"
"MU.osexp","C:\Users\Public\Experiments\SM01\05-WMC\MU","Tr1_test3.png","5","192732","C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj006.csv","test","0","3","6","183599","192733"
"MU.osexp","C:\Users\Public\Experiments\SM01\05-WMC\MU","wait.png","5","192732","C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj006.csv","wait","5000","3","6","193964","192733"
"MU.osexp","C:\Users\Public\Experiments\SM01\05-WMC\MU","fixation.png","5","192732","C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj006.csv","fix","1500","3","6","199073","192733"
"MU.osexp","C:\Users\Public\Experiments\SM01\05-WMC\MU","Tr2_study1.png","5","192732","C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj006.csv","study","1000","3","6","200684","201686"
"MU.osexp","C:\Users\Public\Experiments\SM01\05-WMC\MU","Tr2_study2.png","5","192732","C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj006.csv","study","1000","3","6","202061","203063"
"MU.osexp","C:\Users\Public\Experiments\SM01\05-WMC\MU","Tr2_study3.png","5","192732","C:/Users/Public/Experiments/SM01/05-WMC/MU/MU_results/MUsbj006.csv","study","1000","3","6","203424","204426"
